"","State","HarrisAvg","TrumpAvg","WeightedSampleSize","TimeDiscountedPollCount","Margin","Undecided","HarrisError","TrumpError","HarrisRawWin"
"27","Montana",38.9858760866191,55.7723478206188,738.109090909091,1.13257575757576,-16.7864717339997,5.24177609276211,2.57019255643447,2.59322532871078,"0.06%"
"28","Nebraska",38.3035678683978,56.0654436211758,1128.6,1.68611111111111,-17.761875752778,5.63098851042646,2.07533926693439,2.09713059085049,"0.00%"
"29","Utah",34.3469920039433,53.2541370943225,405.393939393939,0.674242424242424,-18.9071450903793,12.3988709017342,3.39377480721757,3.50806296230815,"0.31%"
"30","Illinois",58.4202041028867,41.5797958971133,400,0.458333333333333,16.8404082057735,0,3.51082898125619,3.51082898125619,"99.18%"
"31","Virginia",50.1290687223671,42.2444586948655,1497.90793650794,1.93253968253968,7.88461002750167,7.62647258276739,1.82558698905183,1.81419690940231,"98.49%"
"32","New Jersey",56,44,400,0.333333333333333,12,-7.105427357601e-15,3.52273666997561,3.52273666997561,"95.57%"
"33","North Dakota",36,54.5,400,0.5,-18.5,9.5,3.45755350671588,3.52106749632536,"0.40%"
"34","Indiana",41.0066725002876,55.7179316755218,491.666666666667,0.791666666666667,-14.7112591752342,3.27539582419057,3.16307541856192,3.1776941321924,"1.02%"
"35","Iowa",43.8631153541512,49.3196225142814,400,0.416666666666667,-5.45650716013015,6.81726213156744,3.52163172188893,3.53364217198073,"21.96%"
"36","Nebraska CD-2",50.2399317344186,42,522.883333333333,0.811111111111111,8.23993173441863,7.76006826558135,3.09057330366891,3.07232334912016,"90.94%"
"37","Delaware",54.7467641673958,36.4865996349154,400,0.4,18.2601645324805,8.76663619768881,3.52712973802576,3.46862997188198,"99.55%"
"38","Rhode Island",53.8912106680697,36.4964584763471,520.461904761905,0.70952380952381,17.3947521917226,9.61233085558315,3.09278737148151,3.02469002996347,"99.78%"
"39","Connecticut",53,37,400,0.2,16,10,3.5323476207004,3.47420605384501,"98.88%"
"40","Maine",52.2800626197413,39.6319624281552,400,0.266666666666667,12.6481001915861,8.08797495210347,3.53110060489876,3.4950317399753,"96.41%"
"41","Maine CD-1",59.8148944010045,32.4537236002511,400,0.266666666666667,27.3611708007534,7.73138199874433,3.49811547685069,3.42178474887005,"100.00%"
"42","Maine CD-2",45.1261856537327,46.7670102473338,400,0.266666666666667,-1.64082459360103,8.1068040989335,3.52395108005227,3.52896396949167,"40.80%"
"43","Arkansas",40,55,400,0.142857142857143,-15,5,3.49963551158058,3.5266617308487,"1.64%"
"44","West Virginia",34,61,400,0.111111111111111,-27,5,3.44132522181892,3.49195481045463,"0.00%"
"45","Vermont",67,27,400,0.1,40,6,3.42860291452783,3.33151413627671,"100.00%"
