"","State","HarrisAvg","TrumpAvg","WeightedSampleSize","TimeDiscountedPollCount","Margin","Undecided","HarrisError","TrumpError","HarrisRawWin"
"1","Illinois",58.5101020514434,41.4898979485566,466.666666666667,1.16666666666667,17.0202041028867,0,3.25039603771097,3.25039603771097,"99.56%"
"2","US",48.8791205944121,45.3183747766357,195320.619588745,46.0970418470419,3.56074581777641,5.80250462895222,0.159871669135787,0.159543534306379,"100.00%"
"3","New Hampshire",51.1692791012238,43.3349930320256,3819.73051948052,1.94209956709957,7.8342860691982,5.49572786675057,1.14364844343756,1.13848265438233,"99.97%"
"4","New Jersey",56,44,400,1,12,0,3.52273666997561,3.52273666997561,"95.57%"
"5","Nebraska",39.4454549701428,54.2184080285693,994.5,1.83333333333333,-14.7729530584265,6.33613700128797,2.21350638991434,2.23791149468439,"0.05%"
"6","Michigan",47.7941092371283,46.1697730126422,9580.85555555555,12.0079365079365,1.62433622448602,6.03611775022951,0.721535900459534,0.720825087568849,"87.00%"
"7","Arizona",46.7518780279149,47.4890504622972,8311.29206349206,10.6400793650794,-0.737172434382316,5.75907150978787,0.774241542735651,0.774419844063582,"31.70%"
"8","Nevada",47.4746202458445,46.7322508432196,6038.08611111111,8.54444444444444,0.742369402624874,5.79312891093583,0.908587093475062,0.908249791752013,"65.86%"
"9","North Carolina",47.363264296748,47.9924418187919,12786.9428571429,15.3884920634921,-0.629177522043875,4.6442938844601,0.624564926111233,0.624764489953268,"30.73%"
"10","Georgia",47.2739370147316,48.1410501068202,9354.21428571429,10.6178571428571,-0.867113092088594,4.58501287844815,0.730153955872172,0.730610041390082,"27.64%"
"11","Wisconsin",48.5457442550529,46.2993319055265,9067.1992063492,11.6007936507936,2.24641234952639,5.15492383942057,0.742168421928475,0.740897431776783,"93.51%"
"12","North Dakota",35.3137084989848,55.2720779386421,750,1.5,-19.9583694396574,9.4142135623731,2.52504006587917,2.57142412564752,"0.00%"
"13","New York",55.3483349514788,40.0477321635741,1411.37619047619,2.07619047619048,15.3006027879048,4.60393288494711,1.87395245450101,1.86224419687608,"100.00%"
"14","Ohio",44.0778881708515,52.3323628187305,3029.24285714286,3.70952380952381,-8.25447464787904,3.58974901041798,1.27994257033408,1.28339426550212,"0.06%"
"15","Indiana",41.18053796097,55.826848067759,1070,1.95,-14.646310106789,2.99261397127097,2.14413951709004,2.15404903786852,"0.03%"
"16","Pennsylvania",47.8782495186049,47.0435520633482,13559.4974025974,15.0079725829726,0.834697455256752,5.07819841804686,0.606631986015642,0.606378995804544,"75.43%"
"17","Alaska",42.6634322981842,50.3985160133856,971.166666666667,0.916666666666667,-7.73508371520138,6.93805168843026,2.25677126783075,2.26735301834469,"4.37%"
"18","South Carolina",42,51.6,534,0.5,-9.60000000000001,6.39999999999999,3.04017576360279,3.05916665854682,"5.78%"
"19","Iowa",43.9198737631978,49.472160738594,464,0.75,-5.55228697539626,6.60796549820818,3.26975296765599,3.28090439061326,"19.83%"
"20","Texas",44.7877683284187,50.8552774689971,4356.52976190476,4.20952380952381,-6.06750914057834,4.35695420258417,1.06791171939561,1.07061303871956,"0.23%"
"21","Florida",45.4403690606193,49.4546691378728,5670.82142857143,5.14285714285714,-4.01430007725349,5.10496180150795,0.936389180030318,0.938548383626878,"1.61%"
